,eta,max_depth,max_delta_step,subsample,colsample_bylevel,mean abs error,mean squared error,R2 score
2811,0.07,3.0,3.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2812,0.07,3.0,4.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2813,0.07,3.0,5.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2814,0.07,3.0,0.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2815,0.07,3.0,1.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2816,0.07,3.0,2.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2817,0.07,3.0,3.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2818,0.07,3.0,4.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2819,0.07,3.0,5.0,0.1,0.1,0.0009828382812048279,2.7431856875027692e-06,0.9056022449420483
2820,0.07,3.0,0.0,0.3,0.1,0.0008119999916929963,2.3161796117223186e-06,0.9202962611486123
2821,0.07,3.0,1.0,0.3,0.1,0.0008119999916929963,2.3161796117223186e-06,0.9202962611486123
2822,0.07,3.0,2.0,0.3,0.1,0.0008119999916929963,2.3161796117223186e-06,0.9202962611486123
2823,0.07,3.0,3.0,0.3,0.1,0.0008119999916929963,2.3161796117223186e-06,0.9202962611486123
2824,0.07,3.0,4.0,0.3,0.1,0.0008119999916929963,2.3161796117223186e-06,0.9202962611486123
2825,0.07,3.0,5.0,0.3,0.1,0.0008119999916929963,2.3161796117223186e-06,0.9202962611486123
2826,0.07,3.0,0.0,0.4,0.1,0.0007391096234321612,2.145968353083352e-06,0.9261535243934252
2827,0.07,3.0,1.0,0.4,0.1,0.0007391096234321612,2.145968353083352e-06,0.9261535243934252
2828,0.07,3.0,2.0,0.4,0.1,0.0007391096234321612,2.145968353083352e-06,0.9261535243934252
2829,0.07,3.0,3.0,0.4,0.1,0.0007391096234321612,2.145968353083352e-06,0.9261535243934252
2830,0.07,3.0,4.0,0.4,0.1,0.0007391096234321612,2.145968353083352e-06,0.9261535243934252
2831,0.07,3.0,5.0,0.4,0.1,0.0007391096234321612,2.145968353083352e-06,0.9261535243934252
2832,0.07,3.0,0.0,0.5,0.1,0.0007323399581407264,2.1891731153175032e-06,0.924666773940732
2833,0.07,3.0,1.0,0.5,0.1,0.0007323399581407264,2.1891731153175032e-06,0.924666773940732
2834,0.07,3.0,2.0,0.5,0.1,0.0007323399581407264,2.1891731153175032e-06,0.924666773940732
2835,0.07,3.0,3.0,0.5,0.1,0.0007323399581407264,2.1891731153175032e-06,0.924666773940732
2836,0.07,3.0,4.0,0.5,0.1,0.0007323399581407264,2.1891731153175032e-06,0.924666773940732
2837,0.07,3.0,5.0,0.5,0.1,0.0007323399581407264,2.1891731153175032e-06,0.924666773940732
2838,0.07,3.0,0.0,0.6,0.1,0.000727582267711039,2.0562227946747636e-06,0.9292418239856797
2839,0.07,3.0,1.0,0.6,0.1,0.000727582267711039,2.0562227946747636e-06,0.9292418239856797
2840,0.07,3.0,2.0,0.6,0.1,0.000727582267711039,2.0562227946747636e-06,0.9292418239856797
2841,0.07,3.0,3.0,0.6,0.1,0.000727582267711039,2.0562227946747636e-06,0.9292418239856797
2842,0.07,3.0,4.0,0.6,0.1,0.000727582267711039,2.0562227946747636e-06,0.9292418239856797
2843,0.07,3.0,5.0,0.6,0.1,0.000727582267711039,2.0562227946747636e-06,0.9292418239856797
2844,0.07,4.0,0.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2845,0.07,4.0,1.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2846,0.07,4.0,2.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2847,0.07,4.0,3.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2848,0.07,4.0,4.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2849,0.07,4.0,5.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2850,0.07,4.0,0.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2851,0.07,4.0,1.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2852,0.07,4.0,2.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2853,0.07,4.0,3.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2854,0.07,4.0,4.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2855,0.07,4.0,5.0,0.1,0.1,0.0008582627032932496,2.3867821790392557e-06,0.9178667049262941
2856,0.07,4.0,0.0,0.3,0.1,0.0007103482999299713,2.0391059366455717e-06,0.9298308446192309
2857,0.07,4.0,1.0,0.3,0.1,0.0007103482999299713,2.0391059366455717e-06,0.9298308446192309
2858,0.07,4.0,2.0,0.3,0.1,0.0007103482999299713,2.0391059366455717e-06,0.9298308446192309
2859,0.07,4.0,3.0,0.3,0.1,0.0007103482999299713,2.0391059366455717e-06,0.9298308446192309
2860,0.07,4.0,4.0,0.3,0.1,0.0007103482999299713,2.0391059366455717e-06,0.9298308446192309
2861,0.07,4.0,5.0,0.3,0.1,0.0007103482999299713,2.0391059366455717e-06,0.9298308446192309
2862,0.07,4.0,0.0,0.4,0.1,0.0006958218800394173,2.170346855832072e-06,0.9253146180293256
2863,0.07,4.0,1.0,0.4,0.1,0.0006958218800394173,2.170346855832072e-06,0.9253146180293256
2864,0.07,4.0,2.0,0.4,0.1,0.0006958218800394173,2.170346855832072e-06,0.9253146180293256
2865,0.07,4.0,3.0,0.4,0.1,0.0006958218800394173,2.170346855832072e-06,0.9253146180293256
2866,0.07,4.0,4.0,0.4,0.1,0.0006958218800394173,2.170346855832072e-06,0.9253146180293256
2867,0.07,4.0,5.0,0.4,0.1,0.0006958218800394173,2.170346855832072e-06,0.9253146180293256
2868,0.07,4.0,0.0,0.5,0.1,0.0006782847002932915,1.95400715827105e-06,0.9327592404887944
2869,0.07,4.0,1.0,0.5,0.1,0.0006782847002932915,1.95400715827105e-06,0.9327592404887944
2870,0.07,4.0,2.0,0.5,0.1,0.0006782847002932915,1.95400715827105e-06,0.9327592404887944
2871,0.07,4.0,3.0,0.5,0.1,0.0006782847002932915,1.95400715827105e-06,0.9327592404887944
2872,0.07,4.0,4.0,0.5,0.1,0.0006782847002932915,1.95400715827105e-06,0.9327592404887944
2873,0.07,4.0,5.0,0.5,0.1,0.0006782847002932915,1.95400715827105e-06,0.9327592404887944
2874,0.07,4.0,0.0,0.6,0.1,0.0006869698373894956,1.985113765177599e-06,0.9316888084459234
2875,0.07,4.0,1.0,0.6,0.1,0.0006869698373894956,1.985113765177599e-06,0.9316888084459234
2876,0.07,4.0,2.0,0.6,0.1,0.0006869698373894956,1.985113765177599e-06,0.9316888084459234
2877,0.07,4.0,3.0,0.6,0.1,0.0006869698373894956,1.985113765177599e-06,0.9316888084459234
2878,0.07,4.0,4.0,0.6,0.1,0.0006869698373894956,1.985113765177599e-06,0.9316888084459234
2879,0.07,4.0,5.0,0.6,0.1,0.0006869698373894956,1.985113765177599e-06,0.9316888084459234
2880,0.07,5.0,0.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2881,0.07,5.0,1.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2882,0.07,5.0,2.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2883,0.07,5.0,3.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2884,0.07,5.0,4.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2885,0.07,5.0,5.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2886,0.07,5.0,0.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2887,0.07,5.0,1.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2888,0.07,5.0,2.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2889,0.07,5.0,3.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2890,0.07,5.0,4.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2891,0.07,5.0,5.0,0.1,0.1,0.0008728698924968129,2.591736494397819e-06,0.9108138731229537
2892,0.07,5.0,0.0,0.3,0.1,0.0006807224926195658,1.9419952432517213e-06,0.9331725912207326
2893,0.07,5.0,1.0,0.3,0.1,0.0006807224926195658,1.9419952432517213e-06,0.9331725912207326
2894,0.07,5.0,2.0,0.3,0.1,0.0006807224926195658,1.9419952432517213e-06,0.9331725912207326
2895,0.07,5.0,3.0,0.3,0.1,0.0006807224926195658,1.9419952432517213e-06,0.9331725912207326
2896,0.07,5.0,4.0,0.3,0.1,0.0006807224926195658,1.9419952432517213e-06,0.9331725912207326
2897,0.07,5.0,5.0,0.3,0.1,0.0006807224926195658,1.9419952432517213e-06,0.9331725912207326
2898,0.07,5.0,0.0,0.4,0.1,0.0006688629344890007,2.030154430170467e-06,0.9301388814099907
2899,0.07,5.0,1.0,0.4,0.1,0.0006688629344890007,2.030154430170467e-06,0.9301388814099907
2900,0.07,5.0,2.0,0.4,0.1,0.0006688629344890007,2.030154430170467e-06,0.9301388814099907
2901,0.07,5.0,3.0,0.4,0.1,0.0006688629344890007,2.030154430170467e-06,0.9301388814099907
2902,0.07,5.0,4.0,0.4,0.1,0.0006688629344890007,2.030154430170467e-06,0.9301388814099907
2903,0.07,5.0,5.0,0.4,0.1,0.0006688629344890007,2.030154430170467e-06,0.9301388814099907
2904,0.07,5.0,0.0,0.5,0.1,0.0006891128257701288,2.1266823330270475e-06,0.9268171896369455
2905,0.07,5.0,1.0,0.5,0.1,0.0006891128257701288,2.1266823330270475e-06,0.9268171896369455
2906,0.07,5.0,2.0,0.5,0.1,0.0006891128257701288,2.1266823330270475e-06,0.9268171896369455
2907,0.07,5.0,3.0,0.5,0.1,0.0006891128257701288,2.1266823330270475e-06,0.9268171896369455
2908,0.07,5.0,4.0,0.5,0.1,0.0006891128257701288,2.1266823330270475e-06,0.9268171896369455
2909,0.07,5.0,5.0,0.5,0.1,0.0006891128257701288,2.1266823330270475e-06,0.9268171896369455
2910,0.07,5.0,0.0,0.6,0.1,0.0007095375889226023,2.1972409764948183e-06,0.9243891449101026
2911,0.07,5.0,1.0,0.6,0.1,0.0007095375889226023,2.1972409764948183e-06,0.9243891449101026
2912,0.07,5.0,2.0,0.6,0.1,0.0007095375889226023,2.1972409764948183e-06,0.9243891449101026
2913,0.07,5.0,3.0,0.6,0.1,0.0007095375889226023,2.1972409764948183e-06,0.9243891449101026
2914,0.07,5.0,4.0,0.6,0.1,0.0007095375889226023,2.1972409764948183e-06,0.9243891449101026
2915,0.07,5.0,5.0,0.6,0.1,0.0007095375889226023,2.1972409764948183e-06,0.9243891449101026
2916,0.07,6.0,0.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2917,0.07,6.0,1.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2918,0.07,6.0,2.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2919,0.07,6.0,3.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2920,0.07,6.0,4.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2921,0.07,6.0,5.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2922,0.07,6.0,0.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2923,0.07,6.0,1.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2924,0.07,6.0,2.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2925,0.07,6.0,3.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2926,0.07,6.0,4.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2927,0.07,6.0,5.0,0.1,0.1,0.0008288823027359823,2.425572194759355e-06,0.9165318735223094
2928,0.07,6.0,0.0,0.3,0.1,0.000672946059076411,2.1054626864366247e-06,0.9275473943075169
2929,0.07,6.0,1.0,0.3,0.1,0.000672946059076411,2.1054626864366247e-06,0.9275473943075169
2930,0.07,6.0,2.0,0.3,0.1,0.000672946059076411,2.1054626864366247e-06,0.9275473943075169
2931,0.07,6.0,3.0,0.3,0.1,0.000672946059076411,2.1054626864366247e-06,0.9275473943075169
2932,0.07,6.0,4.0,0.3,0.1,0.000672946059076411,2.1054626864366247e-06,0.9275473943075169
2933,0.07,6.0,5.0,0.3,0.1,0.000672946059076411,2.1054626864366247e-06,0.9275473943075169
2934,0.07,6.0,0.0,0.4,0.1,0.0006370911686044002,1.9318553653116093e-06,0.9335215219250844
2935,0.07,6.0,1.0,0.4,0.1,0.0006370911686044002,1.9318553653116093e-06,0.9335215219250844
2936,0.07,6.0,2.0,0.4,0.1,0.0006370911686044002,1.9318553653116093e-06,0.9335215219250844
2937,0.07,6.0,3.0,0.4,0.1,0.0006370911686044002,1.9318553653116093e-06,0.9335215219250844
2938,0.07,6.0,4.0,0.4,0.1,0.0006370911686044002,1.9318553653116093e-06,0.9335215219250844
2939,0.07,6.0,5.0,0.4,0.1,0.0006370911686044002,1.9318553653116093e-06,0.9335215219250844
2940,0.07,6.0,0.0,0.5,0.1,0.000674497362814453,2.0468959318568797e-06,0.9295627774361708
2941,0.07,6.0,1.0,0.5,0.1,0.000674497362814453,2.0468959318568797e-06,0.9295627774361708
2942,0.07,6.0,2.0,0.5,0.1,0.000674497362814453,2.0468959318568797e-06,0.9295627774361708
2943,0.07,6.0,3.0,0.5,0.1,0.000674497362814453,2.0468959318568797e-06,0.9295627774361708
2944,0.07,6.0,4.0,0.5,0.1,0.000674497362814453,2.0468959318568797e-06,0.9295627774361708
2945,0.07,6.0,5.0,0.5,0.1,0.000674497362814453,2.0468959318568797e-06,0.9295627774361708
2946,0.07,6.0,0.0,0.6,0.1,0.0006643817638096073,1.9508478706375446e-06,0.9328679570301296
2947,0.07,6.0,1.0,0.6,0.1,0.0006643817638096073,1.9508478706375446e-06,0.9328679570301296
2948,0.07,6.0,2.0,0.6,0.1,0.0006643817638096073,1.9508478706375446e-06,0.9328679570301296
2949,0.07,6.0,3.0,0.6,0.1,0.0006643817638096073,1.9508478706375446e-06,0.9328679570301296
2950,0.07,6.0,4.0,0.6,0.1,0.0006643817638096073,1.9508478706375446e-06,0.9328679570301296
2951,0.07,6.0,5.0,0.6,0.1,0.0006643817638096073,1.9508478706375446e-06,0.9328679570301296
2952,0.07,7.0,0.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2953,0.07,7.0,1.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2954,0.07,7.0,2.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2955,0.07,7.0,3.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2956,0.07,7.0,4.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2957,0.07,7.0,5.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2958,0.07,7.0,0.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2959,0.07,7.0,1.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2960,0.07,7.0,2.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2961,0.07,7.0,3.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2962,0.07,7.0,4.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2963,0.07,7.0,5.0,0.1,0.1,0.0008302974148800511,2.4516534988666687e-06,0.915634370823921
2964,0.07,7.0,0.0,0.3,0.1,0.0006840032866126625,2.01748282830532e-06,0.9305749331051083
2965,0.07,7.0,1.0,0.3,0.1,0.0006840032866126625,2.01748282830532e-06,0.9305749331051083
2966,0.07,7.0,2.0,0.3,0.1,0.0006840032866126625,2.01748282830532e-06,0.9305749331051083
2967,0.07,7.0,3.0,0.3,0.1,0.0006840032866126625,2.01748282830532e-06,0.9305749331051083
2968,0.07,7.0,4.0,0.3,0.1,0.0006840032866126625,2.01748282830532e-06,0.9305749331051083
2969,0.07,7.0,5.0,0.3,0.1,0.0006840032866126625,2.01748282830532e-06,0.9305749331051083
2970,0.07,7.0,0.0,0.4,0.1,0.0006440910471113118,2.0212011148651686e-06,0.93044698044572
2971,0.07,7.0,1.0,0.4,0.1,0.0006440910471113118,2.0212011148651686e-06,0.93044698044572
2972,0.07,7.0,2.0,0.4,0.1,0.0006440910471113118,2.0212011148651686e-06,0.93044698044572
2973,0.07,7.0,3.0,0.4,0.1,0.0006440910471113118,2.0212011148651686e-06,0.93044698044572
2974,0.07,7.0,4.0,0.4,0.1,0.0006440910471113118,2.0212011148651686e-06,0.93044698044572
2975,0.07,7.0,5.0,0.4,0.1,0.0006440910471113118,2.0212011148651686e-06,0.93044698044572
2976,0.07,7.0,0.0,0.5,0.1,0.0006492401944963571,2.108740247350199e-06,0.9274346077784399
2977,0.07,7.0,1.0,0.5,0.1,0.0006492401944963571,2.108740247350199e-06,0.9274346077784399
2978,0.07,7.0,2.0,0.5,0.1,0.0006492401944963571,2.108740247350199e-06,0.9274346077784399
2979,0.07,7.0,3.0,0.5,0.1,0.0006492401944963571,2.108740247350199e-06,0.9274346077784399
2980,0.07,7.0,4.0,0.5,0.1,0.0006492401944963571,2.108740247350199e-06,0.9274346077784399
2981,0.07,7.0,5.0,0.5,0.1,0.0006492401944963571,2.108740247350199e-06,0.9274346077784399
2982,0.07,7.0,0.0,0.6,0.1,0.0006519522290480783,2.0556872996123145e-06,0.9292602512952017
2983,0.07,7.0,1.0,0.6,0.1,0.0006519522290480783,2.0556872996123145e-06,0.9292602512952017
2984,0.07,7.0,2.0,0.6,0.1,0.0006519522290480783,2.0556872996123145e-06,0.9292602512952017
2985,0.07,7.0,3.0,0.6,0.1,0.0006519522290480783,2.0556872996123145e-06,0.9292602512952017
2986,0.07,7.0,4.0,0.6,0.1,0.0006519522290480783,2.0556872996123145e-06,0.9292602512952017
2987,0.07,7.0,5.0,0.6,0.1,0.0006519522290480783,2.0556872996123145e-06,0.9292602512952017
2988,0.07,8.0,0.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2989,0.07,8.0,1.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2990,0.07,8.0,2.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2991,0.07,8.0,3.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2992,0.07,8.0,4.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2993,0.07,8.0,5.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2994,0.07,8.0,0.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2995,0.07,8.0,1.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2996,0.07,8.0,2.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2997,0.07,8.0,3.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2998,0.07,8.0,4.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
2999,0.07,8.0,5.0,0.1,0.1,0.0008219833085411486,2.2436870141440917e-06,0.9227908565749736
3000,0.07,8.0,0.0,0.3,0.1,0.0006434024817065202,1.948046167327211e-06,0.9329643684776079
3001,0.07,8.0,1.0,0.3,0.1,0.0006434024817065202,1.948046167327211e-06,0.9329643684776079
3002,0.07,8.0,2.0,0.3,0.1,0.0006434024817065202,1.948046167327211e-06,0.9329643684776079
3003,0.07,8.0,3.0,0.3,0.1,0.0006434024817065202,1.948046167327211e-06,0.9329643684776079
3004,0.07,8.0,4.0,0.3,0.1,0.0006434024817065202,1.948046167327211e-06,0.9329643684776079
3005,0.07,8.0,5.0,0.3,0.1,0.0006434024817065202,1.948046167327211e-06,0.9329643684776079
3006,0.07,8.0,0.0,0.4,0.1,0.0006487853834503588,2.0181762713968815e-06,0.9305510705312395
3007,0.07,8.0,1.0,0.4,0.1,0.0006487853834503588,2.0181762713968815e-06,0.9305510705312395
3008,0.07,8.0,2.0,0.4,0.1,0.0006487853834503588,2.0181762713968815e-06,0.9305510705312395
3009,0.07,8.0,3.0,0.4,0.1,0.0006487853834503588,2.0181762713968815e-06,0.9305510705312395
3010,0.07,8.0,4.0,0.4,0.1,0.0006487853834503588,2.0181762713968815e-06,0.9305510705312395
3011,0.07,8.0,5.0,0.4,0.1,0.0006487853834503588,2.0181762713968815e-06,0.9305510705312395
3012,0.07,8.0,0.0,0.5,0.1,0.0006574913326062672,2.102230927131266e-06,0.927658604724188
3013,0.07,8.0,1.0,0.5,0.1,0.0006574913326062672,2.102230927131266e-06,0.927658604724188
3014,0.07,8.0,2.0,0.5,0.1,0.0006574913326062672,2.102230927131266e-06,0.927658604724188
3015,0.07,8.0,3.0,0.5,0.1,0.0006574913326062672,2.102230927131266e-06,0.927658604724188
3016,0.07,8.0,4.0,0.5,0.1,0.0006574913326062672,2.102230927131266e-06,0.927658604724188
3017,0.07,8.0,5.0,0.5,0.1,0.0006574913326062672,2.102230927131266e-06,0.927658604724188
3018,0.07,8.0,0.0,0.6,0.1,0.0006501087477332684,2.1438477528396618e-06,0.9262264979085948
3019,0.07,8.0,1.0,0.6,0.1,0.0006501087477332684,2.1438477528396618e-06,0.9262264979085948
3020,0.07,8.0,2.0,0.6,0.1,0.0006501087477332684,2.1438477528396618e-06,0.9262264979085948
3021,0.07,8.0,3.0,0.6,0.1,0.0006501087477332684,2.1438477528396618e-06,0.9262264979085948
3022,0.07,8.0,4.0,0.6,0.1,0.0006501087477332684,2.1438477528396618e-06,0.9262264979085948
3023,0.07,8.0,5.0,0.6,0.1,0.0006501087477332684,2.1438477528396618e-06,0.9262264979085948
3024,0.07,3.0,0.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3025,0.07,3.0,1.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3026,0.07,3.0,2.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3027,0.07,3.0,3.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3028,0.07,3.0,4.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3029,0.07,3.0,5.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3030,0.07,3.0,0.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3031,0.07,3.0,1.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3032,0.07,3.0,2.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3033,0.07,3.0,3.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3034,0.07,3.0,4.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3035,0.07,3.0,5.0,0.1,0.3,0.0008534185817367166,2.3744534306764224e-06,0.9182909584405304
3036,0.07,3.0,0.0,0.3,0.3,0.0007242219981394328,2.0210215987120388e-06,0.9304531579064473
3037,0.07,3.0,1.0,0.3,0.3,0.0007242219981394328,2.0210215987120388e-06,0.9304531579064473
3038,0.07,3.0,2.0,0.3,0.3,0.0007242219981394328,2.0210215987120388e-06,0.9304531579064473
3039,0.07,3.0,3.0,0.3,0.3,0.0007242219981394328,2.0210215987120388e-06,0.9304531579064473
3040,0.07,3.0,4.0,0.3,0.3,0.0007242219981394328,2.0210215987120388e-06,0.9304531579064473
3041,0.07,3.0,5.0,0.3,0.3,0.0007242219981394328,2.0210215987120388e-06,0.9304531579064473
3042,0.07,3.0,0.0,0.4,0.3,0.0006659621809658266,1.8802830700305445e-06,0.9352962136347623
3043,0.07,3.0,1.0,0.4,0.3,0.0006659621809658266,1.8802830700305445e-06,0.9352962136347623
3044,0.07,3.0,2.0,0.4,0.3,0.0006659621809658266,1.8802830700305445e-06,0.9352962136347623
3045,0.07,3.0,3.0,0.4,0.3,0.0006659621809658266,1.8802830700305445e-06,0.9352962136347623
3046,0.07,3.0,4.0,0.4,0.3,0.0006659621809658266,1.8802830700305445e-06,0.9352962136347623
3047,0.07,3.0,5.0,0.4,0.3,0.0006659621809658266,1.8802830700305445e-06,0.9352962136347623
3048,0.07,3.0,0.0,0.5,0.3,0.0006802102396362721,2.0059849588996458e-06,0.9309705946400857
3049,0.07,3.0,1.0,0.5,0.3,0.0006802102396362721,2.0059849588996458e-06,0.9309705946400857
3050,0.07,3.0,2.0,0.5,0.3,0.0006802102396362721,2.0059849588996458e-06,0.9309705946400857
3051,0.07,3.0,3.0,0.5,0.3,0.0006802102396362721,2.0059849588996458e-06,0.9309705946400857
3052,0.07,3.0,4.0,0.5,0.3,0.0006802102396362721,2.0059849588996458e-06,0.9309705946400857
3053,0.07,3.0,5.0,0.5,0.3,0.0006802102396362721,2.0059849588996458e-06,0.9309705946400857
3054,0.07,3.0,0.0,0.6,0.3,0.0006540216213778462,1.9892494281645362e-06,0.9315464931431636
3055,0.07,3.0,1.0,0.6,0.3,0.0006540216213778462,1.9892494281645362e-06,0.9315464931431636
3056,0.07,3.0,2.0,0.6,0.3,0.0006540216213778462,1.9892494281645362e-06,0.9315464931431636
3057,0.07,3.0,3.0,0.6,0.3,0.0006540216213778462,1.9892494281645362e-06,0.9315464931431636
3058,0.07,3.0,4.0,0.6,0.3,0.0006540216213778462,1.9892494281645362e-06,0.9315464931431636
3059,0.07,3.0,5.0,0.6,0.3,0.0006540216213778462,1.9892494281645362e-06,0.9315464931431636
3060,0.07,4.0,0.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3061,0.07,4.0,1.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3062,0.07,4.0,2.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3063,0.07,4.0,3.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3064,0.07,4.0,4.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3065,0.07,4.0,5.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3066,0.07,4.0,0.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3067,0.07,4.0,1.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3068,0.07,4.0,2.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3069,0.07,4.0,3.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
3070,0.07,4.0,4.0,0.1,0.3,0.0008292750082517934,2.377186030880958e-06,0.9181969249502151
